text,label
অপু কে খুব ভালো লাগে আর অপুর গানের গোলা ওসাধারন আই লাভ ইউ মুন অপু,0
আমার অনেক ভালো লাগে,0
ইবলিশ শয়তানও ফেরেশতাদের সরদার ছিলো আর কোন খলিফা জানি হিজাব পড়তো,1
অনেক ভালো লাগে,0
আবার অনেকে হিজাবি শয়তান বলেও ডাকে,1
ওহ সে সত্যিই সেক্সি,1
বাংলাদেশ এইতো পিচিয়ে গেসে জে উনার মোটো মানুষ এর ও কাহিনি সুন্তে হোই,0
হিজাব পড়লেই ভালো নয়. কিছু মেয়ে খেলোয়াড় আছে তাদের মধ্যে উনি একজন,1
আমার কাছে খুব ভাল লাগে,0
এইসব বলার জন্য আপনাকে কতো টাকা দিছে???,0
হিজাব রানী তোর নানির হুগার মোদ্দে ডিমনি,1
বলের মুন আমার হারামজাদি মনে হয় চুল নাই নাহোলে জে হারে নাচা নাচি কোরে তাতে চুল থাকলে আরো দেখেই দেখাই নাচা নাচি করতো। আমি নিশ্চিত যে চুল নাই টাই হিজাব নিতে পারবে অপমান করবে। এসব ফালতু মেয়ে গুলি হিজাব বোরকা কে অপমান কোরে..আসোলেই সোইতান চাঁদ বা নাম পাবলিক ভলোই নাম দিসে,1
এরে হিতি কন তোরা হিতিরে নিয়া ভিডিও ভানাইতাছত যে,0
অনেক ভালো  লাগে,0
অনেক ভালো লাগে,0
সালা ফালতু নিউজ। বুড়া মহিলা বোলে বয়স ২১,1
..মাথা টাকলা..মাথাই চুল নাই.. এই জোনো হিজাব...,1
বালের মত লাগে কানকি পোলা দালাল,1
আমার চেটার বাল জা,1
পকেটের ভিতর হাত দিয়ে বিচি চুলকাতে চুলকাতে FB তে News Feed গুলো দেখতে ছিলাম! হঠাৎ আপনার এই  post আসার কারণে ফোন হ্যাং হয়ে উপরে নিচে যাচ্ছে না।,0
বরখার নিচে ঘুমটা নাচন,1
